readID	Sample	sampleType	cyclase_type	window	interval	HMMScore	qseqid
JOFH01000019.1-488666/2	synthetic_stool_low_S64	low	TcmI	30_10	80_110	70.7	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-702326/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	70.7	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-708216/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	70.7	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-72478/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	70.7	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-824216/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	70.7	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-867866/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	70.7	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-939548/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	70.7	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-110624/1	synthetic_stool_high_S7	high	TcmI	30_10	80_110	70.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-124648/2	synthetic_stool_high_S7	high	TcmI	30_10	80_110	70.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-133362/1	synthetic_stool_high_S7	high	TcmI	30_10	80_110	70.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-154112/1	synthetic_stool_high_S7	high	TcmI	30_10	80_110	70.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-97594/1	synthetic_stool_high_S7	high	TcmI	30_10	80_110	70.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-41742/2	synthetic_stool_low_S2	low	TcmI	30_10	80_110	70.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-67772/1	synthetic_stool_low_S2	low	TcmI	30_10	80_110	70.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-1006400/2	synthetic_stool_low_S64	low	TcmI	30_10	80_110	70.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-236274/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	70.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-27534/2	synthetic_stool_low_S64	low	TcmI	30_10	80_110	70.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-344178/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	70.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-356486/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	70.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-443970/2	synthetic_stool_low_S64	low	TcmI	30_10	80_110	70.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-632716/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	70.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-837692/2	synthetic_stool_low_S64	low	TcmI	30_10	80_110	70.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-878292/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	70.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-361206/1	synthetic_stool_high_S7	high	TcmI	30_10	80_110	70.5	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-332802/2	synthetic_stool_low_S64	low	TcmI	30_10	80_110	70.2	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-320166/2	synthetic_stool_high_S7	high	TcmI	30_10	80_110	69.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-234598/1	synthetic_stool_high_S7	high	TcmI	30_10	80_110	69.1	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-294800/1	synthetic_stool_high_S7	high	TcmI	30_10	80_110	69.1	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-71142/1	synthetic_stool_low_S2	low	TcmI	30_10	80_110	69.1	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-244192/2	synthetic_stool_low_S64	low	TcmI	30_10	80_110	69.1	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-394180/2	synthetic_stool_low_S64	low	TcmI	30_10	80_110	69.1	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-481254/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	69.1	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-867794/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	69.1	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-135676/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	69	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-344518/1	synthetic_stool_high_S7	high	TcmI	30_10	80_110	68.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-110512/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	68.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-410574/2	synthetic_stool_low_S64	low	TcmI	30_10	80_110	68.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-741662/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	68.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-797494/2	synthetic_stool_low_S64	low	TcmI	30_10	80_110	68.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-857388/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	68.5	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-201216/1	synthetic_stool_high_S7	high	TcmI	30_10	80_110	68.3	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-96100/1	synthetic_stool_low_S2	low	TcmI	30_10	80_110	68.3	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-133018/2	synthetic_stool_low_S64	low	TcmI	30_10	80_110	68.2	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-296504/1	synthetic_stool_high_S7	high	TcmI	30_10	80_110	68.1	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-3066/1	synthetic_stool_high_S7	high	TcmI	30_10	80_110	68.1	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-351098/1	synthetic_stool_high_S7	high	TcmI	30_10	80_110	68.1	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-1088958/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	68.1	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-119302/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	68.1	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-134698/2	synthetic_stool_low_S64	low	TcmI	30_10	80_110	68.1	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-324788/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	68.1	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-350486/2	synthetic_stool_low_S64	low	TcmI	30_10	80_110	68.1	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-1099156/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	68	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-124378/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	68	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-476460/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	68	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-740906/2	synthetic_stool_low_S64	low	TcmI	30_10	80_110	68	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
gi|640930959|gb|JJOH01000095.1|-27188/2	synthetic_stool_low_S65	low	TcmI	30_10	80_110	67.8	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00051__Polyketide_synthesis_cyclase
JOFH01000019.1-51132/1	synthetic_stool_low_S2	low	TcmI	30_10	80_110	67.7	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
gi|529222834|ref|NC_021985.1|-6014244/2	synthetic_stool_low_S51	low	TcmI	30_10	80_110	67.6	NC_021985.1__S.collinus_Tu365__ctg1_orf06492__Polyketide_synthesis_cyclase
JOFH01000019.1-1104138/2	synthetic_stool_low_S64	low	TcmI	30_10	80_110	67.4	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
gi|640932211|gb|JJOH01000028.1|-20512/1	synthetic_stool_low_S65	low	TcmI	30_10	80_110	67.4	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00051__Polyketide_synthesis_cyclase
gi|640932211|gb|JJOH01000028.1|-8374/2	synthetic_stool_high_S53	high	TcmI	30_10	80_110	67.3	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00051__Polyketide_synthesis_cyclase
JOFH01000019.1-339466/1	synthetic_stool_high_S7	high	TcmI	30_10	80_110	67.3	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-376734/2	synthetic_stool_low_S64	low	TcmI	30_10	80_110	67.2	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-392178/2	synthetic_stool_low_S64	low	TcmI	30_10	80_110	67.2	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-441240/2	synthetic_stool_high_S7	high	TcmI	30_10	80_110	67	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-290564/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	66.9	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-988286/2	synthetic_stool_low_S64	low	TcmI	30_10	80_110	66.9	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-1069018/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	66.8	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-355694/2	synthetic_stool_low_S64	low	TcmI	30_10	80_110	66.8	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-359582/1	synthetic_stool_high_S7	high	TcmI	30_10	80_110	66.7	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-857500/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	66.7	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-11788/2	synthetic_stool_low_S63	low	TcmI	30_10	80_110	66.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-406116/1	synthetic_stool_high_S7	high	TcmI	30_10	80_110	66.5	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
gi|640930959|gb|JJOH01000095.1|-1258/2	synthetic_stool_low_S3	low	TcmI	30_10	80_110	66.2	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00051__Polyketide_synthesis_cyclase
gi|640932211|gb|JJOH01000028.1|-3366/2	synthetic_stool_low_S3	low	TcmI	30_10	80_110	66.2	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00051__Polyketide_synthesis_cyclase
gi|640930959|gb|JJOH01000095.1|-60768/2	synthetic_stool_low_S56	low	TcmI	30_10	80_110	66.2	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00051__Polyketide_synthesis_cyclase
gi|640932211|gb|JJOH01000028.1|-1008/1	synthetic_stool_low_S56	low	TcmI	30_10	80_110	66.2	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00051__Polyketide_synthesis_cyclase
gi|640932211|gb|JJOH01000028.1|-5048/2	synthetic_stool_low_S63	low	TcmI	30_10	80_110	66.2	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00051__Polyketide_synthesis_cyclase
gi|640932211|gb|JJOH01000028.1|-8518/1	synthetic_stool_low_S63	low	TcmI	30_10	80_110	66.2	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00051__Polyketide_synthesis_cyclase
JOFH01000019.1-1090884/2	synthetic_stool_low_S64	low	TcmI	30_10	80_110	66.2	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
gi|640930959|gb|JJOH01000095.1|-87188/1	synthetic_stool_low_S65	low	TcmI	30_10	80_110	66.2	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00051__Polyketide_synthesis_cyclase
gi|640930959|gb|JJOH01000095.1|-95274/1	synthetic_stool_low_S65	low	TcmI	30_10	80_110	66.2	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00051__Polyketide_synthesis_cyclase
gi|640932211|gb|JJOH01000028.1|-12970/1	synthetic_stool_low_S65	low	TcmI	30_10	80_110	66.2	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00051__Polyketide_synthesis_cyclase
gi|640932211|gb|JJOH01000028.1|-1446/1	synthetic_stool_low_S65	low	TcmI	30_10	80_110	66.2	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00051__Polyketide_synthesis_cyclase
gi|640930959|gb|JJOH01000095.1|-662/1	synthetic_stool_low_S68	low	TcmI	30_10	80_110	66.2	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00051__Polyketide_synthesis_cyclase
JOFH01000019.1-349016/1	synthetic_stool_high_S7	high	TcmI	30_10	80_110	66.1	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-94748/2	synthetic_stool_high_S7	high	TcmI	30_10	80_110	66.1	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
gi|640932211|gb|JJOH01000028.1|-2606/1	synthetic_stool_low_S47	low	TcmI	30_10	80_110	66.1	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00051__Polyketide_synthesis_cyclase
gi|640930959|gb|JJOH01000095.1|-43224/1	synthetic_stool_low_S56	low	TcmI	30_10	80_110	66.1	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00051__Polyketide_synthesis_cyclase
gi|640932211|gb|JJOH01000028.1|-5654/1	synthetic_stool_low_S65	low	TcmI	30_10	80_110	66.1	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00051__Polyketide_synthesis_cyclase
gi|640932211|gb|JJOH01000028.1|-7490/1	synthetic_stool_high_S53	high	TcmI	30_10	80_110	66	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00051__Polyketide_synthesis_cyclase
JOFH01000019.1-136106/1	synthetic_stool_low_S2	low	TcmI	30_10	80_110	66	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
gi|640932211|gb|JJOH01000028.1|-1908/1	synthetic_stool_low_S3	low	TcmI	30_10	80_110	66	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00051__Polyketide_synthesis_cyclase
gi|640932211|gb|JJOH01000028.1|-2184/1	synthetic_stool_low_S56	low	TcmI	30_10	80_110	66	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00051__Polyketide_synthesis_cyclase
gi|640932211|gb|JJOH01000028.1|-27490/2	synthetic_stool_low_S56	low	TcmI	30_10	80_110	66	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00051__Polyketide_synthesis_cyclase
gi|640930959|gb|JJOH01000095.1|-42564/1	synthetic_stool_low_S68	low	TcmI	30_10	80_110	66	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00051__Polyketide_synthesis_cyclase
gi|640932211|gb|JJOH01000028.1|-12784/2	synthetic_stool_low_S68	low	TcmI	30_10	80_110	66	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00051__Polyketide_synthesis_cyclase
JOFH01000019.1-487934/2	synthetic_stool_low_S64	low	TcmI	30_10	80_110	65.9	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-160668/2	synthetic_stool_high_S7	high	TcmI	30_10	80_110	65.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-162994/1	synthetic_stool_high_S7	high	TcmI	30_10	80_110	65.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-359926/1	synthetic_stool_high_S7	high	TcmI	30_10	80_110	65.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-381108/1	synthetic_stool_high_S7	high	TcmI	30_10	80_110	65.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-396250/1	synthetic_stool_high_S7	high	TcmI	30_10	80_110	65.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-68578/1	synthetic_stool_low_S2	low	TcmI	30_10	80_110	65.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-1163088/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	65.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-348410/2	synthetic_stool_low_S64	low	TcmI	30_10	80_110	65.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-68034/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	65.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-864938/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	65.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-209480/2	synthetic_stool_high_S7	high	TcmI	30_10	80_110	65.4	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
gi|640932211|gb|JJOH01000028.1|-12940/2	synthetic_stool_low_S56	low	TcmI	30_10	80_110	65.4	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00051__Polyketide_synthesis_cyclase
gi|640932211|gb|JJOH01000028.1|-16672/2	synthetic_stool_low_S63	low	TcmI	30_10	80_110	65.4	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00051__Polyketide_synthesis_cyclase
JOFH01000019.1-970030/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	65.4	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-31544/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	65.2	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-159800/1	synthetic_stool_high_S7	high	TcmI	30_10	80_110	65.1	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-206614/2	synthetic_stool_high_S7	high	TcmI	30_10	80_110	64.9	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
gi|529222834|ref|NC_021985.1|-4319854/2	synthetic_stool_low_S32	low	TcmI	30_10	80_110	64.9	NC_021985.1__S.collinus_Tu365__ctg1_orf06492__Polyketide_synthesis_cyclase
JOFH01000019.1-17276/2	synthetic_stool_high_S7	high	TcmI	30_10	80_110	64.8	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-71384/2	synthetic_stool_high_S7	high	TcmI	30_10	80_110	64.7	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
gi|640930959|gb|JJOH01000095.1|-3618/2	synthetic_stool_low_S56	low	TcmI	30_10	80_110	64.7	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00051__Polyketide_synthesis_cyclase
JOFH01000019.1-417020/2	synthetic_stool_low_S64	low	TcmI	30_10	80_110	64.7	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-186110/2	synthetic_stool_high_S7	high	TcmI	30_10	80_110	64.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
gi|529222834|ref|NC_021985.1|-6466806/2	synthetic_stool_low_S51	low	TcmI	30_10	80_110	64.6	NC_021985.1__S.collinus_Tu365__ctg1_orf06492__Polyketide_synthesis_cyclase
JOFH01000019.1-1037536/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	64.6	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-227818/1	synthetic_stool_high_S7	high	TcmI	30_10	80_110	64.5	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
gi|529222834|ref|NC_021985.1|-1213490/1	synthetic_stool_low_S32	low	TcmI	30_10	80_110	64.4	NC_021985.1__S.collinus_Tu365__ctg1_orf06492__Polyketide_synthesis_cyclase
JOFH01000019.1-475694/1	synthetic_stool_low_S64	low	TcmI	30_10	80_110	64.4	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-70834/2	synthetic_stool_low_S64	low	TcmI	30_10	80_110	64.3	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-1974/1	synthetic_stool_high_S59	high	TcmI	30_10	80_110	64.2	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-106958/2	synthetic_stool_low_S2	low	TcmI	30_10	80_110	64.1	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
gi|529222834|ref|NC_021985.1|-37714/1	synthetic_stool_low_S21	low	TcmI	30_10	80_110	64.1	NC_021985.1__S.collinus_Tu365__ctg1_orf06492__Polyketide_synthesis_cyclase
gi|529222834|ref|NC_021985.1|-1163446/2	synthetic_stool_low_S32	low	TcmI	30_10	80_110	64.1	NC_021985.1__S.collinus_Tu365__ctg1_orf06492__Polyketide_synthesis_cyclase
gi|529222834|ref|NC_021985.1|-1103984/2	synthetic_stool_low_S34	low	TcmI	30_10	80_110	64.1	NC_021985.1__S.collinus_Tu365__ctg1_orf06492__Polyketide_synthesis_cyclase
gi|529222834|ref|NC_021985.1|-2569734/1	synthetic_stool_low_S34	low	TcmI	30_10	80_110	64.1	NC_021985.1__S.collinus_Tu365__ctg1_orf06492__Polyketide_synthesis_cyclase
gi|529222834|ref|NC_021985.1|-3123804/2	synthetic_stool_low_S34	low	TcmI	30_10	80_110	64.1	NC_021985.1__S.collinus_Tu365__ctg1_orf06492__Polyketide_synthesis_cyclase
gi|529222834|ref|NC_021985.1|-276802/1	synthetic_stool_low_S44	low	TcmI	30_10	80_110	64.1	NC_021985.1__S.collinus_Tu365__ctg1_orf06492__Polyketide_synthesis_cyclase
gi|529222834|ref|NC_021985.1|-10403192/1	synthetic_stool_low_S51	low	TcmI	30_10	80_110	64.1	NC_021985.1__S.collinus_Tu365__ctg1_orf06492__Polyketide_synthesis_cyclase
gi|529222834|ref|NC_021985.1|-5683002/2	synthetic_stool_low_S51	low	TcmI	30_10	80_110	64.1	NC_021985.1__S.collinus_Tu365__ctg1_orf06492__Polyketide_synthesis_cyclase
gi|529222834|ref|NC_021985.1|-6156158/1	synthetic_stool_low_S51	low	TcmI	30_10	80_110	64.1	NC_021985.1__S.collinus_Tu365__ctg1_orf06492__Polyketide_synthesis_cyclase
gi|529222834|ref|NC_021985.1|-70262/2	synthetic_stool_low_S57	low	TcmI	30_10	80_110	64.1	NC_021985.1__S.collinus_Tu365__ctg1_orf06492__Polyketide_synthesis_cyclase
JOFH01000019.1-1116708/2	synthetic_stool_low_S64	low	TcmI	30_10	80_110	64.1	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
gi|529222834|ref|NC_021985.1|-231494/1	synthetic_stool_high_S56	high	TcmI	30_10	80_110	64	NC_021985.1__S.collinus_Tu365__ctg1_orf06492__Polyketide_synthesis_cyclase
JOFH01000019.1-12378/2	synthetic_stool_high_S7	high	TcmI	30_10	80_110	64	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
JOFH01000019.1-127084/1	synthetic_stool_high_S7	high	TcmI	30_10	80_110	64	NZ_JOFH01000019__S.olivaceus__CyclaseTcmI
