readID	Sample	sampleType	cyclase_type	window	interval	HMMScore	qseqid
JOFH01000019.1-467998/1	synthetic_stool_low_S64	low	TcmN	30_10	160_190	51.1	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-539342/2	synthetic_stool_low_S64	low	TcmN	30_10	160_190	51.1	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-566436/1	synthetic_stool_low_S64	low	TcmN	30_10	160_190	51.1	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-604136/1	synthetic_stool_low_S64	low	TcmN	30_10	160_190	51.1	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-633386/1	synthetic_stool_low_S64	low	TcmN	30_10	160_190	51.1	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-673674/2	synthetic_stool_low_S64	low	TcmN	30_10	160_190	51.1	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-759966/2	synthetic_stool_low_S64	low	TcmN	30_10	160_190	51.1	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-769874/2	synthetic_stool_low_S64	low	TcmN	30_10	160_190	51.1	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-83642/1	synthetic_stool_low_S64	low	TcmN	30_10	160_190	51.1	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-86596/2	synthetic_stool_low_S64	low	TcmN	30_10	160_190	51.1	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-914066/2	synthetic_stool_low_S64	low	TcmN	30_10	160_190	51.1	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-977198/2	synthetic_stool_low_S64	low	TcmN	30_10	160_190	51.1	NZ_JOFH01000019__S.olivaceus__Cyclase
gi|640930959|gb|JJOH01000095.1|-21902/2	synthetic_stool_low_S68	low	TcmN	30_10	160_190	51.1	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
JOFH01000019.1-237946/1	synthetic_stool_high_S7	high	TcmN	30_10	160_190	51	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-431196/1	synthetic_stool_high_S7	high	TcmN	30_10	160_190	51	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-450406/2	synthetic_stool_high_S7	high	TcmN	30_10	160_190	51	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-14056/2	synthetic_stool_low_S2	low	TcmN	30_10	160_190	51	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-3332/1	synthetic_stool_low_S2	low	TcmN	30_10	160_190	51	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-83522/2	synthetic_stool_low_S2	low	TcmN	30_10	160_190	51	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-11470/1	synthetic_stool_low_S63	low	TcmN	30_10	160_190	51	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-103592/1	synthetic_stool_low_S64	low	TcmN	30_10	160_190	51	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-1121162/1	synthetic_stool_low_S64	low	TcmN	30_10	160_190	51	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-1169128/1	synthetic_stool_low_S64	low	TcmN	30_10	160_190	51	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-213760/1	synthetic_stool_low_S64	low	TcmN	30_10	160_190	51	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-235708/1	synthetic_stool_low_S64	low	TcmN	30_10	160_190	51	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-412684/2	synthetic_stool_low_S64	low	TcmN	30_10	160_190	51	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-525802/1	synthetic_stool_low_S64	low	TcmN	30_10	160_190	51	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-556964/2	synthetic_stool_low_S64	low	TcmN	30_10	160_190	51	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-728898/2	synthetic_stool_low_S64	low	TcmN	30_10	160_190	51	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-82528/1	synthetic_stool_low_S64	low	TcmN	30_10	160_190	51	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-106486/2	synthetic_stool_low_S64	low	TcmN	30_10	160_190	50.9	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-975542/2	synthetic_stool_low_S64	low	TcmN	30_10	160_190	50.9	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-179842/1	synthetic_stool_high_S7	high	TcmN	30_10	160_190	50.7	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-47922/2	synthetic_stool_low_S64	low	TcmN	30_10	160_190	50.7	NZ_JOFH01000019__S.olivaceus__Cyclase
gi|640932211|gb|JJOH01000028.1|-3578/1	synthetic_stool_low_S33	low	TcmN	30_10	160_190	50.6	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640932211|gb|JJOH01000028.1|-446/2	synthetic_stool_low_S35	low	TcmN	30_10	160_190	50.6	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-61908/1	synthetic_stool_low_S56	low	TcmN	30_10	160_190	50.6	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640932211|gb|JJOH01000028.1|-12770/1	synthetic_stool_low_S63	low	TcmN	30_10	160_190	50.6	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640932211|gb|JJOH01000028.1|-19666/1	synthetic_stool_low_S63	low	TcmN	30_10	160_190	50.6	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
JOFH01000019.1-885486/1	synthetic_stool_low_S64	low	TcmN	30_10	160_190	50.6	NZ_JOFH01000019__S.olivaceus__Cyclase
gi|640932211|gb|JJOH01000028.1|-28166/2	synthetic_stool_low_S65	low	TcmN	30_10	160_190	50.6	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-4192/1	synthetic_stool_low_S44	low	TcmN	30_10	160_190	50.5	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640932211|gb|JJOH01000028.1|-6564/2	synthetic_stool_low_S47	low	TcmN	30_10	160_190	50.5	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-60426/2	synthetic_stool_low_S56	low	TcmN	30_10	160_190	50.5	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640932211|gb|JJOH01000028.1|-10642/1	synthetic_stool_low_S56	low	TcmN	30_10	160_190	50.5	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-13688/1	synthetic_stool_low_S63	low	TcmN	30_10	160_190	50.5	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-30600/1	synthetic_stool_low_S63	low	TcmN	30_10	160_190	50.5	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-81358/1	synthetic_stool_low_S65	low	TcmN	30_10	160_190	50.5	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-99174/2	synthetic_stool_low_S65	low	TcmN	30_10	160_190	50.5	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640932211|gb|JJOH01000028.1|-41908/2	synthetic_stool_low_S65	low	TcmN	30_10	160_190	50.5	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640932211|gb|JJOH01000028.1|-4200/2	synthetic_stool_low_S65	low	TcmN	30_10	160_190	50.5	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640932211|gb|JJOH01000028.1|-14208/2	synthetic_stool_low_S68	low	TcmN	30_10	160_190	50.5	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-2654/1	synthetic_stool_low_S33	low	TcmN	30_10	160_190	50.4	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-1882/1	synthetic_stool_low_S39	low	TcmN	30_10	160_190	50.4	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-37510/2	synthetic_stool_low_S56	low	TcmN	30_10	160_190	50.4	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640932211|gb|JJOH01000028.1|-41942/2	synthetic_stool_low_S65	low	TcmN	30_10	160_190	50.4	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640932211|gb|JJOH01000028.1|-5910/2	synthetic_stool_low_S65	low	TcmN	30_10	160_190	50.4	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640932211|gb|JJOH01000028.1|-1448/2	synthetic_stool_low_S35	low	TcmN	30_10	260_290	50.4	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640932211|gb|JJOH01000028.1|-9996/1	synthetic_stool_low_S65	low	TcmN	30_10	160_190	50.3	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
JOFH01000019.1-352400/2	synthetic_stool_low_S64	low	TcmN	30_10	160_190	50.1	NZ_JOFH01000019__S.olivaceus__Cyclase
gi|640930959|gb|JJOH01000095.1|-39140/1	synthetic_stool_low_S65	low	TcmN	30_10	160_190	50.1	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-62304/1	synthetic_stool_low_S65	low	TcmN	30_10	250_280	49.9	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
JOFH01000019.1-31252/2	synthetic_stool_low_S64	low	TcmN	30_10	160_190	49.8	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-109502/1	synthetic_stool_high_S7	high	TcmN	30_10	160_190	49.7	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-96886/2	synthetic_stool_low_S2	low	TcmN	30_10	160_190	49.7	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-52074/2	synthetic_stool_low_S64	low	TcmN	30_10	160_190	49.7	NZ_JOFH01000019__S.olivaceus__Cyclase
gi|640930959|gb|JJOH01000095.1|-50024/2	synthetic_stool_low_S65	low	TcmN	30_10	250_280	49.6	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
JOFH01000019.1-1086324/1	synthetic_stool_low_S64	low	TcmN	30_10	160_190	49.5	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-703434/1	synthetic_stool_low_S64	low	TcmN	30_10	160_190	49.5	NZ_JOFH01000019__S.olivaceus__Cyclase
JOFH01000019.1-774850/2	synthetic_stool_low_S64	low	TcmN	30_10	160_190	49.5	NZ_JOFH01000019__S.olivaceus__Cyclase
gi|640932211|gb|JJOH01000028.1|-392/1	synthetic_stool_high_S10	high	TcmN	30_10	260_290	49.5	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640932211|gb|JJOH01000028.1|-5804/1	synthetic_stool_low_S47	low	TcmN	30_10	260_290	49.5	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640932211|gb|JJOH01000028.1|-14482/1	synthetic_stool_low_S56	low	TcmN	30_10	260_290	49.5	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640932211|gb|JJOH01000028.1|-18452/1	synthetic_stool_low_S56	low	TcmN	30_10	260_290	49.5	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-20396/2	synthetic_stool_low_S65	low	TcmN	30_10	260_290	49.5	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-31382/2	synthetic_stool_low_S65	low	TcmN	30_10	260_290	49.5	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-55008/1	synthetic_stool_low_S65	low	TcmN	30_10	260_290	49.5	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-69182/1	synthetic_stool_low_S65	low	TcmN	30_10	260_290	49.5	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-12696/2	synthetic_stool_low_S68	low	TcmN	30_10	260_290	49.5	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-39880/2	synthetic_stool_low_S68	low	TcmN	30_10	260_290	49.5	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-4342/1	synthetic_stool_low_S68	low	TcmN	30_10	260_290	49.5	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640932211|gb|JJOH01000028.1|-16272/2	synthetic_stool_low_S68	low	TcmN	30_10	260_290	49.5	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
JOFH01000019.1-855992/2	synthetic_stool_low_S64	low	TcmN	30_10	160_190	49.4	NZ_JOFH01000019__S.olivaceus__Cyclase
gi|640932211|gb|JJOH01000028.1|-1064/2	synthetic_stool_low_S47	low	TcmN	30_10	250_280	49.4	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640932211|gb|JJOH01000028.1|-5436/1	synthetic_stool_high_S53	high	TcmN	30_10	260_290	49.4	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-2308/2	synthetic_stool_low_S33	low	TcmN	30_10	260_290	49.4	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640932211|gb|JJOH01000028.1|-1652/2	synthetic_stool_low_S44	low	TcmN	30_10	260_290	49.4	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640932211|gb|JJOH01000028.1|-588/1	synthetic_stool_low_S47	low	TcmN	30_10	260_290	49.4	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-31732/1	synthetic_stool_low_S56	low	TcmN	30_10	260_290	49.4	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-69442/2	synthetic_stool_low_S56	low	TcmN	30_10	260_290	49.4	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640932211|gb|JJOH01000028.1|-11404/1	synthetic_stool_low_S63	low	TcmN	30_10	260_290	49.4	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640932211|gb|JJOH01000028.1|-12600/1	synthetic_stool_low_S63	low	TcmN	30_10	260_290	49.4	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-8890/1	synthetic_stool_low_S65	low	TcmN	30_10	260_290	49.4	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640932211|gb|JJOH01000028.1|-12332/1	synthetic_stool_low_S65	low	TcmN	30_10	260_290	49.4	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-30636/2	synthetic_stool_low_S68	low	TcmN	30_10	260_290	49.4	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640932211|gb|JJOH01000028.1|-7676/2	synthetic_stool_low_S68	low	TcmN	30_10	260_290	49.4	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-63796/2	synthetic_stool_low_S65	low	TcmN	30_10	160_190	49.3	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-568/1	synthetic_stool_high_S42	high	TcmN	30_10	250_280	49.3	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-12010/2	synthetic_stool_low_S47	low	TcmN	30_10	250_280	49.3	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-22360/2	synthetic_stool_low_S47	low	TcmN	30_10	250_280	49.3	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640932211|gb|JJOH01000028.1|-8850/2	synthetic_stool_low_S47	low	TcmN	30_10	250_280	49.3	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-10242/2	synthetic_stool_low_S56	low	TcmN	30_10	250_280	49.3	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-69874/2	synthetic_stool_low_S56	low	TcmN	30_10	250_280	49.3	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640932211|gb|JJOH01000028.1|-12194/2	synthetic_stool_low_S56	low	TcmN	30_10	250_280	49.3	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640932211|gb|JJOH01000028.1|-14816/1	synthetic_stool_low_S56	low	TcmN	30_10	250_280	49.3	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640932211|gb|JJOH01000028.1|-26052/2	synthetic_stool_low_S56	low	TcmN	30_10	250_280	49.3	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-10600/2	synthetic_stool_low_S63	low	TcmN	30_10	250_280	49.3	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-13890/2	synthetic_stool_low_S63	low	TcmN	30_10	250_280	49.3	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-19716/2	synthetic_stool_low_S63	low	TcmN	30_10	250_280	49.3	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640932211|gb|JJOH01000028.1|-12686/2	synthetic_stool_low_S63	low	TcmN	30_10	250_280	49.3	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-19130/2	synthetic_stool_low_S65	low	TcmN	30_10	250_280	49.3	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-65288/1	synthetic_stool_low_S65	low	TcmN	30_10	250_280	49.3	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-68876/1	synthetic_stool_low_S65	low	TcmN	30_10	250_280	49.3	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-8568/1	synthetic_stool_low_S65	low	TcmN	30_10	250_280	49.3	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
gi|640930959|gb|JJOH01000095.1|-96238/1	synthetic_stool_low_S65	low	TcmN	30_10	250_280	49.3	JJOH01000028.1__S.olindensis_strain_DAUFPE_5622__ctg28_orf00053__cyclase/dehydrase
